A,B,C,D,Class
0.9997744137736843,1.2848882015980327,1.5112284332767216,,class_3
0.9532642341419735,0.40920199559527304,0.03278209287626079,,class_1
0.5180234226325822,0.7902698294279216,1.1553120361066962,0.31200947155124387,class_2
2.1407240811403954,2.3258214438044202,0.07203357323257792,0.3043667290302598,class_3
-1.7074170091243865,-1.4431556679043112,,,class_2
1.3522456007370651,1.7308494689387788,0.3683566127006584,1.475949048053509,class_1
0.504413936783288,0.6085601534817424,1.0684715559890383,0.8137636899662105,class_3
-0.19547731377255642,-0.2614541453022082,,0.2703432392817259,class_2
0.3853564392702607,-0.08803528791774212,0.9998242469102946,0.3833938643534951,class_3
0.3057044242930446,-0.06201696233926223,,1.4814555476589732,class_1
-0.49434830660954815,0.099980937317525,0.01142605556065933,0.8443851904853201,class_3
-1.3555785304357764,-0.3146204183533789,0.5541165013240933,0.8418200668900618,class_2
0.30231158296934507,0.0976221747928582,1.604254361517141,,class_3
0.1747279749751409,-0.3850256759427715,,1.309550684860527,class_3
1.4435207092469085,1.677944639148574,0.43963660601699356,,class_1
-0.2814325920450021,-0.2571249296942551,,,class_3
0.42891867372924053,0.49074212160726666,0.7019536262212701,0.45938577171661177,class_3
-0.5833163540139928,-0.8984558175547198,0.5300647056014667,0.22921137411506842,class_3
0.2631067539230199,0.08702034859610075,0.8205284754174188,0.19677609665695725,class_1
-0.6934571027465698,-0.3224849094273031,,,class_3
2.464407383082362,1.42078252760834,,,class_2
0.6168631941092263,0.705317607808673,,0.7494338997277404,class_1
-1.3643088999669433,-0.7589668874746035,,1.3276861322676916,class_3
0.24126406918341256,-0.42085198786975714,,,class_1
0.4808699706886583,1.2504216339122534,0.8035850193786016,,class_3
1.2410384019051475,1.453329393610137,,0.39282746825991893,class_2
0.2630497345879233,-0.007514809467306872,0.9282969915684843,,class_1
0.4247023711755345,0.6160607936387698,,,class_3
-0.11085635650123352,0.479761490906445,0.3619218539288437,0.32866200228248105,class_3
0.40822962032703763,0.25998360301771545,1.067222416571983,,class_1
-1.1643589943574362,-1.0083816727572799,,0.3833771131824704,class_1
-1.9374315243703288,-1.8657921131677275,0.0693811351327787,2.076980529053753,class_1
-1.0432060394333116,-1.0547722566566242,0.3330703726182551,,class_3
0.1575733098884032,-0.7694930659331194,,,class_1
0.6559132586143157,1.522269372078983,,,class_1
-0.9869635314568614,-1.1690144531848716,0.34770845245095694,,class_3
0.35302408803855484,0.20130308165691962,0.6191711169753933,0.18532564941538202,class_2
-1.6177717139005086,-0.456056706693811,,,class_3
-0.3472969438793773,-0.08756553089291695,0.09152017817320818,1.4332145066061728,class_3
-0.04087289714527531,0.15156372074265012,,,class_2
0.7480168717479263,0.911934700242147,1.08528700444591,0.6655852363134291,class_1
0.06980605687347477,0.4881954506123945,,0.4539655793086961,class_2
2.119339611156201,1.4507280817791395,,,class_3
-0.9933584804512948,-1.6652984532784572,,0.895184981971686,class_3
2.792222211835992,2.986708370503629,2.4204150122474024,,class_2
0.6118871243469729,0.4789200742888251,,0.46508020950030626,class_1
-0.1740236625410294,-0.019893631744107906,0.7908061216900806,,class_1
-1.0156449999731982,-0.2871622507835459,0.8978154084105481,,class_1
0.9883706013093496,0.9027989690421553,1.3357843363202329,,class_2
-1.3976769629770247,-1.338874718086209,1.4550455762707113,,class_2
-0.04124902532130348,-0.46213162164436045,,1.5647180216699044,class_1
0.2946634814088419,0.5797491358100535,,0.4523339506431387,class_2
0.701010777360963,0.3492478689794161,,1.1478126607335635,class_2
1.6838421157032528,1.603689532126543,0.24766590110894313,,class_1
0.4724774203667325,0.021446390858058734,0.20338824061994343,,class_1
-0.8133964692288931,-0.5645071472801304,0.385037937656101,0.6626659703854839,class_2
-0.22024663430358993,-0.3575784244926945,,2.0350733027310675,class_2
0.9331889569488383,0.5357067148281367,,,class_3
0.24006960636823474,-0.1022881775331651,0.051142058552161786,0.3342951284977145,class_3
-0.7313948934796722,-1.0233878700951486,,0.7394126723009475,class_2
-0.5193405683770265,-0.5497422630788196,,0.18797358748610446,class_2
0.06990728009676,-0.5807091143495604,0.189843392837443,,class_2
-1.383623972933632,-1.2210822517085633,,1.2479499850594318,class_1
2.588637610452183,2.109165147085643,,,class_3
-0.5090450496653058,-0.8835700697058788,,1.997296530747994,class_2
-0.28517285230690026,-0.17380051264064533,,1.6111161484996208,class_3
-1.6804612171547846,-1.869903850707671,,,class_2
0.9043004021235033,0.11051323755493596,0.24165971982083806,0.8126012877536446,class_3
-0.3620270806944757,-0.6426927593553913,1.274447216941239,,class_3
0.5202977602724063,0.7206938879595598,0.7629264823369366,0.5411316108045314,class_2
1.5903077021718233,1.6955263779704597,,0.5380344399282511,class_1
1.6744905011736544,1.100878847517815,,0.44632214754306365,class_2
-1.0202392623398422,-0.3712523515556411,,0.2416445216767513,class_2
0.568056368263483,0.2909333378529855,0.2689134476786009,,class_3
-0.7639030131784722,-0.15451069885046573,,,class_1
0.44419076529456497,1.584284885088489,1.6109369950118944,,class_3
0.45900901571706815,0.3310062212042182,,,class_3
0.06783144737804506,0.3023982765459814,0.5795611424764774,,class_2
1.418114925134283,1.4950179236868282,2.052684981945891,0.6991967316948878,class_1
0.7157738338653924,-0.05820603746317576,0.6152567669685612,,class_2
-0.12128203015034789,-0.19917444467332013,1.8478250129560454,,class_3
-1.6970758237705228,-1.5542356833968118,0.5872591668027922,,class_1
0.9194445062195609,0.7746404539524907,1.2125188368316004,0.17739611463694044,class_2
1.7256709590889376,1.5725714370222317,,,class_1
-0.028271500176077147,0.1873153426105799,,,class_2
0.44857943439443754,0.5703868919560738,0.7848440366081351,,class_2
0.6176819357793307,0.773916283784729,0.8358078963143372,,class_3
-2.284947225572798,-2.3595996653860145,0.3877031412620148,0.42018859872493736,class_1
-0.6795232919107549,-0.912665988771067,1.251725008565195,0.6250852012481537,class_2
0.08933599907260824,0.7594294199229469,0.7908017211789892,,class_1
0.5021763344078125,0.3922684503515797,0.3140772238697992,,class_2
-0.7529935052934629,-1.1029007271822566,,,class_2
2.306571653756448,2.2166349181373044,,,class_1
-1.0720495433018764,-1.097520388458029,,,class_2
-1.1475032961886216,-0.8977126078488362,,,class_3
0.05902993455071493,0.3728234574444674,,0.6474846907094743,class_2
1.2807508267888725,0.7369878748844974,,,class_1
1.7524786222341124,1.2953009818699,,0.6857490352746618,class_2
0.428402216687414,-0.24091495298859936,,1.1280188573493026,class_2
0.727941084278681,1.0710957862744517,0.2825869829192965,1.461178866720329,class_2
1.0982608633396762,1.1243219364026713,0.4478137167227104,,class_1
-0.5702009438869907,-0.4994879394094135,0.278143726454627,,class_1
-0.25556935360698857,-1.2605784042949688,,0.8070082819444706,class_2
-0.5605087980771137,-1.3922524772765101,,1.1877250932619365,class_2
-0.2119748501169098,0.01892044345047896,1.7975945224343146,0.9308382263505294,class_1
0.42922224173063017,0.2953869974998743,0.011451291670654416,,class_2
0.7353376040975622,1.243394020533379,1.785168402072131,2.0487556508632867,class_1
0.7985777350915756,0.996490154864643,0.6396264094979018,0.8550193242972788,class_1
-1.3604396102643481,-1.0756064612809468,0.7400142363043355,0.6353711428612774,class_1
-0.20779407397490016,-0.456530679679982,0.08362107741055723,,class_2
0.9435036949501586,1.5513656266859701,1.7289953408857035,1.681816619300824,class_2
-0.2940981184925495,-0.20340441913349294,0.012053180601825543,1.3506251209526567,class_2
1.357065925410523,0.7745021885553502,0.0603859284244171,0.39699130449884,class_2
-0.1500514069017776,0.2498529508866894,1.79756116664464,,class_1
0.03421731225776471,-0.056528580459876,0.044212378104198057,0.248787309801083,class_1
1.3345985824528015,0.7754404747815133,,,class_1
-0.47084427017408664,-0.5257105080208913,,0.39126465993323495,class_3
-0.9791909213062006,-0.9617884061353645,1.0258368428852387,1.0592237388963208,class_2
0.7388387084408001,0.908457896310592,0.3446049047503575,,class_1
-0.9765222675351123,-1.5329480521626664,,1.0999796503420836,class_2
0.4402476884595303,0.18180558656788035,,0.21723119481052466,class_1
-0.3161245993724142,-0.17683865751492028,,,class_1
0.6465979708633943,0.13702983046830547,0.2732040228521227,0.24410438897835213,class_3
0.942354149735638,-0.004242496819455796,,1.4377769399164624,class_1
1.8410007678156568,1.7884035942911625,0.03091727803269891,,class_2
-1.5325940520022714,-0.834297659622706,0.3959338744308236,,class_2
1.2992065735868406,0.8992428626993374,,,class_1
0.3931191608982972,0.24288257219862305,1.8373866754875203,1.4274852836845047,class_1
-1.8359607998129996,-1.877685224379828,1.753691026701081,0.035576476984624864,class_1
-0.31809260913674503,0.06261387358684173,3.1788536793675353,0.36547447264283456,class_2
0.7988676621774958,0.5798447219854838,,0.9689978702758579,class_1
-0.8887222503053379,-0.8824678689510954,0.2785759145118061,,class_2
-0.477110831391033,-0.17901047160016134,,0.4249658974361492,class_3
0.9383754095464804,0.975932855992431,,,class_2
0.7669415848217302,0.5849508077669223,,0.8310318576679744,class_2
0.7954365060191027,0.3446930761388989,0.2788642846472388,,class_1
-0.2679890703796473,-1.1438977905550451,,0.06300236833469973,class_3
0.018264428963445618,0.0057502939676455506,,,class_2
0.042212278127103965,-0.48190935175787347,,0.9476496098482997,class_3
1.1620907100381583,0.9691898489821342,1.2449473786464456,0.2889166671687069,class_2
2.563067359891943,2.313643418801016,,,class_1
0.16340852619524512,0.6326874663268878,,0.038581122980917065,class_2
1.002280170947145,0.31552015945448697,0.4788755385204616,,class_3
-0.7349738252256451,-0.024675156700746808,,0.10255318372626686,class_1
0.8920023588435143,0.320903242975804,,2.0602981705240784,class_3
-0.15692852247974826,0.02063016715339311,,,class_1
-0.8003410391150825,-0.2826878328313557,0.9874051450464006,,class_1
-0.9793744701385537,-1.8204930975235005,1.3634287120856987,0.5294134071257222,class_2
0.4376369050162719,0.1820770450536553,0.11922586112739209,,class_1
0.06942385644568407,0.2544774064065787,,1.8821748802040494,class_3
0.12613983039130192,0.3266364478843189,,0.07571328795683367,class_3
-1.2676279810533428,-1.0039745984335569,0.30962008190916684,1.6473939976033294,class_2
0.9280874947887542,1.3153604431654922,0.940289464883589,,class_2
-0.47464829341995945,0.06214498403729304,0.49076670899381886,0.8863939595679524,class_1
0.37326840442371145,-0.9373332433533637,0.33584125693302364,,class_1
-0.47420938319098344,-0.27217232283018,,,class_3
-0.771900306044334,-0.1589757427461408,,,class_3
0.380534552034406,0.563013877791534,,2.242920312402985,class_3
-1.5513984202566375,-1.6004700284538882,,0.13102711619341956,class_1
0.20066824966532448,-0.131250145242912,,,class_1
-0.8772094945480537,-0.9246954975189029,,0.03461187418525562,class_3
0.015433632386065923,-0.4503785178267824,,0.6168141996897798,class_3
-1.175947651697237,-0.9774685742054404,,,class_3
-0.6161184002763976,-0.2871556407225266,0.2294817154636063,,class_1
-0.4389296040117261,-0.290883946041014,,0.6319814837613953,class_2
-0.03581858030163183,0.6257330923484316,0.8705556094197265,,class_1
-1.8278062162235051,-1.6700649639111622,,1.314807871505905,class_2
-0.9316032829730332,-0.5632096830623344,0.13076418791154437,0.12117794929946196,class_2
-0.08396509372243494,0.1995282455286085,,,class_2
0.08089959980844257,-0.08673459855646155,0.6700792422021898,0.34020997686833787,class_2
-1.0596086881905245,-0.41459037671730764,,0.37884260345839443,class_3
0.716378242401665,0.2597529649268801,,,class_2
-0.18942183278502148,0.08771731133678881,,,class_2
-0.469041424936022,-0.193497624746568,0.40982845732869266,0.31604787064428624,class_2
2.0465155263174015,2.0626420158341077,,,class_2
-0.04082621645571874,0.04985754195089994,1.1876343927211208,1.0455322747896802,class_2
0.4880030582830917,0.4873802456238333,,0.48516111254573785,class_3
-1.1126383385811343,-0.8096952368916567,0.8056786392425009,,class_1
0.9078246270848321,0.9534072696512816,0.6985663453715051,0.973894128217401,class_1
0.6216931865483301,0.8643488073754974,,,class_3
0.9770593204262491,0.8857970750507644,,0.4375122486198699,class_2
-0.4360238748744772,0.22228105203388743,,2.4451301450589167,class_3
-0.2454922590165477,-0.046604379636201336,0.11834791338820451,0.41117191801596314,class_3
-0.10338163637910999,0.4029690575945281,,1.4540501814574582,class_1
0.5263049833201223,0.7297977773345039,,,class_1
-1.159298620621393,-1.6577704802802442,,,class_2
0.17277593235014502,0.27419773543983067,,,class_1
-1.6065579094849534,-0.9646721658098928,,2.809210861229503,class_2
-0.2514254763948086,-0.2237355831075795,0.4325944517261522,,class_1
0.23756464505330008,-0.45276553187095087,,,class_2
-0.6386062693685068,-0.6348024374596646,,,class_3
-1.049011559638448,-0.5005966778064102,,0.1803639430263982,class_2
-1.8169103308076782,-1.2614889351654568,0.9736635113440901,0.4945566553228533,class_2
-1.2176841993433292,-0.9852849258974695,0.5983470470748828,0.6140991771126236,class_3
1.2472303037164865,0.8918746244077029,,0.7007231568595857,class_3
-1.209809824133224,-1.3313063020672529,1.4873982896858626,0.8402201626941975,class_1
1.1054108350777374,1.1407356629160792,0.1020312972405742,,class_3
-0.8839112968628523,-1.3260387989703764,0.35203447180292424,,class_3
-0.3861819414093816,-0.4916480383920592,,,class_2
0.20152550778590528,0.15749911713120116,1.7713412422676835,,class_3
0.29654552875554413,0.17889551672393192,,,class_2
0.38038160588362985,0.9565913912224896,,1.381707593377797,class_1
-0.06099110548959104,-0.05929337015253574,,0.037227836421576635,class_1
-1.5538174513975758,-1.7967308317248802,,,class_2
0.07175997037662685,-0.10008002587885659,0.4730871980274752,0.6901044247640123,class_1
-1.2084977077537564,-0.7779841535266543,0.18405783127156553,1.030195403152731,class_3
-0.2904755773048665,-0.24100788504697834,0.6978168390000047,,class_2
0.31569789643326335,-0.31830973858717215,,1.4729535721895743,class_3
1.4940613931325122,0.8199648706026239,,,class_2
0.5573315264994799,1.3630950211145785,2.457424092075892,,class_3
0.8279946209673587,-0.02534724181393368,,,class_2
0.47173761963608035,-0.24389619165471635,,,class_1
0.6493312662700166,0.8360304019594428,0.3662095977839374,0.14862709530283086,class_3
1.1455421246003656,1.428564788032504,,0.8546857301355617,class_2
-0.07132851706698275,0.09206711568667401,,,class_2
-0.8227310075962669,-0.37215849319843286,1.5317788906010528,,class_1
-0.18822219458953332,0.688533172648944,1.9337934851881868,0.7501218121369445,class_2
1.4335450662799674,0.9602673924853934,1.484918786733851,,class_3
1.3119502435399095,1.2661570442090064,0.42022670947458574,,class_2
0.8307553132854667,0.43742664997606784,,,class_3
-2.1144995960187134,-2.333221689014193,0.8867590544047386,0.2975110711855549,class_3
0.4893803906233605,-0.12688409270807094,,,class_3
1.4685036944366647,2.0610418876910126,,,class_1
-0.13167445426057223,0.21829649187772915,0.4109825769008753,1.290563762321174,class_1
1.007028028356575,0.7491435194614298,0.7287142340743459,0.5239509541926708,class_3
-0.2943138382465151,-0.7964311457562776,,0.5661877585748329,class_1
1.3313596959702527,0.9769313698045785,0.3270098687893148,0.08650554192146179,class_3
-0.37292312960164586,0.321098758703239,0.6181907146653008,0.5705370361384854,class_1
-1.1259169995055534,-1.363376911233914,1.6835862095380225,,class_3
-0.61420273583058,-1.422629348064511,,0.06798662605108885,class_1
-0.17194474911892682,0.5063855487082514,0.9672992358427723,,class_2
0.9172662103199575,0.6361992944386625,,0.30197074251927114,class_1
-0.6470535996381547,-0.8627145203057448,1.7396480419310116,,class_2
-0.8740450795475169,-1.0740200632373802,0.7957780097442332,0.09741341295778198,class_1
-0.09974195203891044,0.19634991155552498,,,class_1
-0.9578676828689152,-0.3097009831888557,1.5369656539176446,0.5935546949055667,class_3
0.3602284708169563,0.37067328571058467,,0.37305231843417824,class_1
0.6333162490490543,0.5358106587457546,0.3636981503429628,1.620070309136051,class_1
-1.3413504078222127,-0.9854405413835257,,,class_3
-0.05374213713187442,-0.06413256849807306,,0.25044630026076065,class_2
-1.854603980228963,-2.0509548579853067,0.1697065451428121,0.8241996197958629,class_3
0.19552627368225,0.5736378145609009,0.2576404209211606,,class_2
1.7515828441391303,1.319864665388522,,,class_1
-0.22069455994134524,0.11643967636956912,0.614270438357064,,class_2
-0.03094072491995215,0.520429781928967,,,class_1
2.5277465058295707,2.8875612832338104,,,class_2
0.24742710511755628,1.068612265053148,0.5654604191690931,0.40395402073561154,class_1
-0.0683812259922922,0.46398790378021987,,0.37604436962261134,class_3
1.0907238976709321,0.39178077024089963,,,class_2
0.13231085385611077,-0.5782657387013821,0.2929338234972916,0.9674662729250108,class_3
0.3609993596610002,-0.11965061369957725,,0.7420289029794906,class_1
-1.270144703689385,-0.43855334495866083,0.41197158212675383,0.27009543419728654,class_1
-0.4088806045999145,-0.5044969097578423,2.710745527218326,0.6578880104331793,class_1
0.8954570629444466,0.659902778707013,0.4389910293888949,0.4277963982471327,class_1
1.1700001323539224,0.8425121540050416,0.3268434703880229,2.309844422090078,class_2
-1.01846646540028,-0.7670103926993119,,,class_1
1.15493058438945,1.3634115728424736,1.9129548077317522,0.3526272039171724,class_2
0.42347398174680884,0.3098984193742623,,,class_1
0.17549118675904318,0.5609893286249986,,0.9163114410745667,class_2
0.0729817093566276,0.6671635858553089,,0.37694778569537224,class_2
-1.3994918861980685,-1.0286976709018425,,0.9595905257500736,class_3
-0.4761163176256394,-0.31309153810133383,,,class_3
-0.8715046579683614,-0.21248560886915543,0.2912314168473797,0.17726136694885572,class_2
-1.1581729489507977,-1.2318071269814905,,,class_2
1.9506984056414114,1.4647704863992095,1.2487577724105066,0.09418305823231217,class_3
-0.6582383362340531,0.0024721828718780176,,,class_2
0.11239308298272262,0.9452468155768406,,0.46221248901062467,class_1
-0.27214773764182354,-0.9026381534672712,0.5755465099998948,,class_3
-1.0426508569695268,-1.2625259322859836,,,class_3
0.42021366601997173,0.7116842956972401,0.25590685010422287,0.6946706116284086,class_3
-0.4900111939245213,0.5071551998729851,,0.513199811077181,class_2
1.7187780333682876,1.3376810298154629,1.3679074507209708,1.2609373235629844,class_2
-2.1790930935466903,-2.1665611905330753,0.9711390068229115,0.9954902829453182,class_1
-0.1015889069645135,0.5250406450585882,0.3905305963195172,,class_3
-0.3826988079748571,0.029252329317827994,0.8244270623849798,,class_3
-0.4303548861585298,-0.8458114717715075,,0.7454989065249826,class_2
0.8648699971904158,0.827550566803554,0.23694861154594976,,class_3
0.17821937818130182,0.679474555877827,,,class_3
0.32609296806714644,0.9695016196985194,,0.3605916776568414,class_1
-0.19870551662075378,0.4794671131241514,2.325779791881685,0.2900403964835352,class_3
0.18478649186719304,0.41281992090751546,,,class_1
0.12809790783719482,0.07702169149356725,1.4671812507090423,,class_3
-2.321261248626247,-2.161463144853858,1.7853183942247275,0.09074256375217302,class_2
-1.0413712434696694,-0.8357844904546745,,,class_2
-0.659359497921776,-1.2676855327189245,,0.040256502000462865,class_2
1.1394330327487776,1.6425679700711966,0.10948535944708751,,class_2
0.04947905392691571,-0.023326870700938074,,,class_2
-2.4243671318721858,-1.6614866212126094,,,class_1
-0.5123622533897528,-0.36480701715485797,0.11458443702387822,0.5633130735164247,class_1
-0.4509072093120035,-1.0649328251256749,0.8780585789081998,,class_3
-0.3149809282894376,-0.32512609183272645,,0.17874096328632716,class_3
0.8536364474495389,0.3599177204338858,,,class_1
-0.050437298766081266,-0.578810800742468,0.7119770229910514,,class_1
0.47810093099956164,0.6258110851362431,1.3251467288748389,,class_1
0.21601754677952503,0.19672761906939504,,0.4987194410697233,class_3
-2.069501220917996,-1.8243707574626429,0.0679131691693355,0.13234650640267256,class_1
-0.9199505742662344,-0.8259054498772701,,,class_1
1.129349706035634,0.2642012601121911,,1.3120252622199142,class_3
1.2780310588279271,1.1937831159389003,,,class_2
0.451815083648777,0.37561506420812124,1.1985198365166936,1.0788790390297387,class_2
2.011459958352661,2.1498240748599255,0.5553602285085755,0.6172815804922585,class_1
-0.7420935594575763,-1.1711626945625968,2.008755386185139,,class_3
-1.0693225162869726,-0.39118184168152925,,,class_3
0.27776304909957583,0.230824334777693,0.2369553887192461,0.8399226051327979,class_2
-1.1497069186362618,-1.5089268082077005,,,class_3
-0.37526733118249533,-0.699203153660535,,0.39550910636250813,class_3
0.7074998869511125,0.4264837843807074,,,class_2
0.7427658653413057,0.6775574461179101,0.8091213109902438,0.7715332597619193,class_1
0.6385525759836931,0.12567367708288843,,0.1399243120391134,class_2
0.88017665715584,0.9526518952494857,,,class_3
-0.6620597213652513,-0.7604179991454516,0.02512871121603335,,class_2
-0.05058266385803349,-0.6151403211206175,,,class_1
-0.10598536741805101,0.04862825939491674,,1.0287809197455093,class_1
-1.002289077583212,-1.3167111291363687,0.5502024960264408,,class_1
-0.0944650622328567,0.32715262144749735,,,class_3
1.2753331093520852,0.6447754888899364,,,class_1
0.06824536449281556,0.27062669794654526,0.37797099799469847,,class_2
-0.07400432783910625,-0.5514467758270214,1.5777682049318862,0.2386007909284437,class_2
0.37145990111120764,-0.2643721324633204,1.2645398093380364,1.1326898205195888,class_2
0.26078428404202875,0.3481085664183193,0.5080791051990653,1.3581210958672605,class_2
0.26860536381477196,0.15574022396930526,0.2882190630903242,,class_2
-0.07748723900175447,0.160488251562905,,0.07859870611503737,class_3
-2.670470654459175,-3.0104379972538666,0.3240125241899799,,class_3
-0.8256336790314437,-0.2999311564171057,0.7618547740424635,0.04655747332786092,class_1
-0.5431848515595706,0.1680870390626246,,1.1320522884141782,class_3
-0.17979957320871595,-0.5513311589945125,,1.0778433557451819,class_1
-0.3847480162529881,0.1002619082407177,0.2830685880099896,,class_2
1.7660909480591627,1.6749569292479798,0.008281909957927018,0.9738190717173091,class_3
1.2888804561731446,1.5788510732398489,,0.503048668376865,class_3
1.1928081919416333,1.71584155186729,,0.053457912617474034,class_3
-0.11049372073080983,0.45875675893390483,,,class_2
-0.17228617590211182,-0.8731490773679929,,,class_3
-0.407398476814873,-0.3498771519779235,0.7517964658354561,,class_3
-2.728622184378448,-1.924403475905291,,,class_2
-1.1616700505311734,-1.160775911160096,0.22396742837344774,,class_2
0.0825187888920658,-0.6321519596526814,,,class_3
0.22943430819502722,-0.492838407498805,,0.45002067342183205,class_1
-0.9007575096857382,-1.0262458444150833,,0.3645250379928023,class_2
1.1879883607227952,1.73735484896958,,,class_3
0.567868043286815,0.6787535634708263,,0.6402136593287587,class_3
0.4894432944220878,-0.21381271828676074,,0.8730566000927434,class_2
1.2552311051462601,1.438683495595597,,,class_3
0.4084408885161286,0.4995084145300241,,2.3746065500264315,class_2
1.6193614617866285,0.5794237683564175,0.14141947334054417,,class_2
-0.2889243484718265,-0.17273474269069633,,1.9029074622741677,class_2
-0.4900999664833931,-1.5078402260019417,,,class_1
-0.6530683568782727,-0.5964525868965188,,,class_3
0.8681726452504771,0.2696298349284366,0.6062911561087082,,class_1
-1.4507805114543066,-0.5908128300528324,,,class_2
